mortality_rate,T2M,O3
1.276,285.947,54.357
1.168,284.891,46.645
1.222,283.553,46.936
1.186,284.014,46.773
1.006,286.545,57.565
1.365,288.025,47.641
1.132,287.723,34.166
1.33,288.604,44.664
1.15,286.672,47.911
0.934,283.57,47.933
1.042,282.03,50.53
0.988,282.989,46.79
1.545,285.348,21.309
1.204,287.006,24.829
1.15,286.643,36.609
1.258,284.036,30.743
1.186,285.775,43.73
1.312,284.297,33.301
1.401,285.61,41.466
1.473,285.125,32.953
1.186,286.483,40.342
1.347,285.98,47.602
1.168,285.589,34.544
1.383,289.012,20.272
1.455,287.407,32.532
1.383,286.865,40.738
1.33,284.151,45.83
1.132,281.774,34.894
1.294,280.649,24.627
1.096,281.724,13.29
1.042,282.861,27.928
1.312,281.298,27.506
1.204,279.241,32.346
1.168,283.253,47.102
1.383,280.48,44.567
1.132,277.633,37.114
1.204,280.183,43.556
1.294,282.086,49.985
1.24,281.07,43.362
1.06,277.633,29.665
1.078,276.371,23.493
1.042,283.164,47.013
1.383,284.775,55.548
1.096,284.377,53.828
1.078,285.636,56.466
1.545,282.278,47.643
1.06,282.129,21.633
1.204,281.227,24.004
1.276,284.681,60.823
1.347,283.902,53.52
1.258,287.277,62.571
0.97,283.803,51.472
1.258,279.684,40.77
1.312,277.342,36.823
1.383,277.15,44.447
1.042,278.272,43.7
1.653,276.533,41.418
1.455,281.709,61.753
1.096,282.028,59.648
1.15,280.172,46.242
1.276,277.736,31.82
0.934,275.84,22.027
0.988,276.471,15.613
1.437,277.928,36.235
1.527,279.217,23.221
1.132,278.487,13.036
1.24,278.363,9.508
1.383,277.393,23.912
1.33,276.826,8.535
1.276,277.039,12.372
1.222,273.838,18.91
1.132,272.351,34.757
1.096,271.811,21.04
1.509,271.041,25.92
1.383,267.57,15.105
1.527,269.577,9.209
1.401,272.417,29.974
1.599,271.153,39.154
1.294,270.373,33.653
1.455,268.854,19.967
1.204,274.153,26.009
1.707,271.966,28.627
1.563,266.564,13.923
1.347,266.016,9.462
1.437,269.938,19.189
1.581,274.241,33.704
1.653,277.484,46.635
1.365,277.409,51.442
1.886,273.214,16.223
1.599,271.968,10.152
1.869,274.492,14.863
1.707,275.531,23.782
1.276,275.29,48.679
1.779,270.86,38.85
1.671,269.438,18.61
1.743,267.257,11.734
1.922,265.562,6.831
1.455,269.665,7.184
1.815,270.787,10.093
1.581,270.61,14.758
1.886,268.697,18.042
1.725,267.015,20.521
1.869,267.785,23.903
1.869,274.689,41.781
1.815,277.378,21.365
1.473,276.911,6.322
1.725,277.083,1.974
1.94,276.341,10.02
1.533,274.155,41.333
1.842,273.3,28.17
1.825,273.254,27.259
1.446,271.538,11.739
1.722,271.757,10.544
1.877,273.285,33.404
1.946,271.752,43.388
1.498,271.842,33.761
1.584,272.972,55.046
1.309,274.781,59.787
1.705,274.096,31.693
1.808,273.641,20.184
1.36,273.532,6.893
1.688,275.734,7.179
1.636,276.247,14.842
1.481,277.202,29.463
1.533,277.447,33.362
1.515,277.421,24.916
1.446,277.868,16.831
1.636,276.062,19.26
1.343,275.786,8.041
1.929,278.918,19.678
1.429,278.372,18.21
1.412,276.841,14.717
1.274,276.01,25.679
1.395,273.808,43.999
1.464,275.86,30.083
1.36,276.86,40.579
1.533,275.56,49.679
1.378,273.56,42.215
1.464,272.967,32.688
1.705,274.615,33.035
1.67,277.815,44.399
1.481,274.895,24.5
1.274,279.072,30.182
1.688,278.479,27.862
1.515,277.514,24.034
1.119,276.215,41.971
1.395,274.285,53.513
1.412,275.368,54.43
1.412,274.148,58.114
1.412,274.138,56.575
1.36,275.649,46.841
1.188,274.597,54.371
1.619,274.25,47.51
1.498,274.025,33.854
1.498,277.124,40.477
2.066,275.664,28.772
1.446,274.85,21.061
1.378,275.009,36.71
1.36,273.582,28.616
1.343,274.945,34.435
1.412,275.085,37.061
1.205,275.393,43.322
1.498,278.781,29.369
1.274,278.005,33.866
1.378,278.295,47.371
1.636,278.768,49.05
1.67,277.231,44.207
1.429,276.204,39.22
1.36,275.36,31.816
1.136,275.975,47.795
1.171,275.376,56.788
1.481,276.239,34.614
1.429,275.892,60.768
1.378,273.415,58.611
1.223,274.978,55.168
1.274,276.965,59.113
1.515,276.072,66.958
1.309,276.541,56.817
1.395,277.663,45.432
1.223,279.114,55.278
1.429,279.269,56.285
1.24,280.143,52.837
1.033,279.349,43.416
1.24,281.488,48.092
1.205,283.109,55.83
1.24,283.159,54.489
1.274,284.195,57.102
1.291,281.585,55.091
1.171,281.325,52.846
1.412,280.192,38.266
1.395,283.172,31.399
0.982,283.273,44.504
1.068,282.032,66.306
1.171,281.721,57.745
1.205,280.896,58.558
1.36,281.227,39.726
1.205,280.989,57.286
1.24,278.178,61.91
1.136,278.407,62.783
1.343,279.388,63.729
1.326,279.566,68.781
1.257,279.703,57.894
1.205,281.172,63.015
1.309,283.29,63.825
1.309,281.734,41.21
1.429,282.574,48.21
1.102,282.748,43.071
1.223,282.63,54.596
1.24,280.67,72.538
1.378,281.482,75.345
1.05,280.902,77.738
1.326,281.082,79.888
1.24,280.806,80.277
1.154,280.528,67.742
1.257,281.438,55.181
1.257,282.262,63.332
1.102,280.983,63.589
1.154,281.597,62.994
1.291,279.735,60.234
1.464,280.036,62.705
1.24,281.865,60.785
1.291,283.984,56.211
1.136,285.265,49.797
1.309,285.444,55.622
1.171,286.034,49.792
1.429,288.172,63.276
1.188,286.578,52.727
1.05,284.827,57.759
1.24,283.679,59.163
1.274,280.867,69.59
1.291,280.419,75.124
1.412,281.179,69.213
1.119,282.118,56.098
1.309,281.536,73.631
0.93,281.22,80.76
1.102,280.476,70.059
1.291,281.533,71.046
1.171,280.487,66.972
1.154,280.085,50.785
1.395,280.082,55.628
1.068,281.067,56.817
1.257,282.674,65.934
0.964,283.929,56.258
1.171,284.094,57.31
1.102,284.243,54.001
1.033,284.296,52.671
1.24,286.756,50.501
1.085,288.548,44.147
1.567,288.992,56.047
1.223,287.919,58.905
1.068,290.921,55.223
1.533,290.8,68.625
1.102,285.023,68.683
1.05,284.682,68.828
1.188,284.171,58.664
0.964,285.923,54.754
1.223,285.481,52.975
0.999,286.968,62.219
1.119,286.191,75.073
1.498,284.355,50.699
1.24,286.272,69.188
1.412,287.871,72.127
1.412,289.518,67.662
1.188,291.706,80.021
1.136,290.282,74.937
1.05,288.083,53.792
1.085,286.987,44.391
1.171,288.152,42.804
1.223,287.738,69.445
1.171,287.758,67.994
0.913,287.087,52.318
1.188,287.774,53.386
1.154,287.275,58.105
1.085,284.81,62.107
0.982,285.599,69.929
1.464,286.908,66.49
1.188,286.036,55.706
1.033,284.807,54.094
1.188,285.888,54.729
1.102,288.831,51.365
1.119,291.748,57.272
1.188,292.503,67.756
1.136,292.161,55.838
1.05,291.237,62.344
1.343,291.129,73.491
1.171,293.796,81.258
1.309,293.39,69.916
1.343,292.216,54.523
1.205,292.865,55.128
1.033,293.47,56.652
1.171,294.634,57.438
1.205,292.626,55.632
1.05,291.936,56.863
0.878,291.112,52.845
1.102,290.74,54.51
1.223,292.059,43.718
1.033,293.373,40.232
1.068,295.355,50.401
0.947,295.014,48.687
0.982,293.85,56.686
1.326,289.929,50.985
1.102,290.385,45.674
1.05,292.134,48.541
0.999,290.483,60.836
0.878,290.745,60.768
1.05,289.64,48.781
1.274,291.046,47.786
1.033,293.339,63.621
0.982,294.29,85.357
1.24,292.642,57.412
1.033,289.865,44.374
1.102,289.238,56.069
1.033,291.007,56.086
1.102,291.814,53.266
0.947,291.527,41.016
0.964,291.249,28.122
0.93,290.831,38.559
0.792,290.052,38.015
1.119,290.419,41.857
1.154,291.416,38.167
1.016,290.115,37.883
1.154,290.062,39.502
1.05,290.745,43.161
1.136,288.579,39.029
0.999,289.034,41.395
0.982,290.038,37.824
1.24,291.303,38.511
0.964,290.264,51.555
0.947,292.079,53.715
0.809,290.64,40.868
1.05,289.86,44.454
1.05,289.247,43.539
0.775,287.293,47.553
0.827,288.725,60.84
1.085,289.655,75.738
1.102,289.611,62.748
1.274,289.689,43.328
1.274,288.811,42.148
1.102,289.769,45.366
1.36,292.788,41.187
1.257,292.963,36.815
0.982,291.991,45.191
1.188,290.182,43.59
1.016,288.407,46.077
0.809,286.889,38.896
0.913,288.532,45.471
1.102,287.377,56.063
1.068,287.342,43.681
0.947,286.976,51.687
1.085,287.492,52.822
1.085,286.387,49.7
0.913,287.41,49.048
1.085,287.554,50.383
1.119,287.61,50.368
0.844,287.979,52.806
0.861,289.311,65.029
1.033,289.884,62.719
1.05,288.892,42.81
1.188,287.53,33.129
1.033,288.843,32.784
0.895,289.519,31.899
0.878,291.115,51.81
1.136,287.743,46.366
1.102,287.625,39.903
1.188,289.345,43.204
0.999,287.019,49.593
1.085,285.773,39.913
1.326,284.466,39.676
1.033,284.944,36.192
1.24,286.981,51.764
1.136,289.435,48.364
1.446,288.106,30.546
1.378,289.848,49.126
1.223,288.326,40.54
1.016,285.343,46.694
1.24,283.989,57.496
1.274,284.762,48.865
1.309,286.814,36.792
1.136,287.35,38.248
1.223,287.594,31.156
1.154,285.802,28.79
1.085,286.941,41.562
1.223,286.618,32.059
1.274,288.747,51.441
1.136,287.376,27.111
1.481,287.637,30.709
1.205,287.515,41.272
1.033,286.421,33.145
1.24,288.988,16.648
1.033,287.922,25.321
1.326,287.366,38.035
1.291,286.018,60.053
1.188,284.188,57.762
1.343,283.266,59.192
1.223,284.045,48.931
1.274,283.919,38.468
1.343,283.211,49.651
1.085,281.597,43.46
1.326,283.085,32.899
1.343,281.698,41.717
1.205,278.825,38.027
1.188,280.505,32.419
1.154,282.505,35.067
1.274,282.456,48.859
1.188,279.966,45.426
1.085,278.856,32.788
1.223,281.859,32.024
1.515,285.606,46.29
1.343,285.362,42.555
1.223,285.929,44.216
1.119,283.861,43.303
1.36,283.266,32.579
1.257,282.862,29.78
1.291,285.445,48.543
1.309,285.379,47.712
1.309,288.372,53.736
1.326,286.295,45.756
1.171,281.164,38.582
1.085,279.367,42.162
1.033,278.997,47.233
1.291,279.983,44.798
1.291,278.379,44.999
1.257,281.804,53.044
1.55,283.364,53.369
1.016,281.579,35.203
1.154,279.553,20.578
1.188,277.401,15.037
1.223,277.121,10.115
1.119,278.581,28.652
1.171,280.322,23.594
0.964,279.378,14.098
1.343,280.068,19.298
1.257,279.477,25.618
1.412,279.2,20.738
1.36,278.254,26.341
1.36,276.134,29.622
1.016,274.729,48.781
1.154,273.556,28.631
1.464,273.685,32.46
1.343,271.981,29.923
1.36,273.905,31.829
1.412,274.211,41.277
1.326,272.602,54.759
1.67,271.462,42.218
1.55,268.846,25.796
1.326,275.992,28.585
1.326,272.687,27.284
1.688,269.988,19.571
1.688,269.831,10.159
1.36,274.153,31.461
1.085,274.61,29.101
1.515,277.568,29.435
1.464,277.376,40.147
1.533,277.135,37.481
1.464,275.472,26.92
1.498,275.517,31.399
1.688,276.072,28.05
1.464,275.675,43.092
1.567,270.624,29.193
1.429,271.73,25.113
1.653,270.329,33.043
1.601,269.347,15.868
1.86,273.536,24.103
1.188,273.791,25.926
1.894,274.322,42.09
1.55,273.33,37.4
1.584,271.569,22.323
1.739,270.179,18.312
1.774,275.387,32.322
1.722,276.514,18.157
1.774,277.349,2.255
1.67,276.885,4.719
1.378,277.587,6.26
1.005,273.231,30.269
0.881,272.525,17.517
0.98,273.066,17.165
1.154,270.065,3.837
1.067,271.44,3.607
1.278,273.297,22.718
1.141,269.622,24.792
1.34,270.557,18.204
1.104,272.095,44.133
0.98,274.173,44.839
1.054,273.095,5.538
1.34,272.828,5.235
1.315,272.893,5.745
1.191,275.024,2.654
1.166,275.945,14.059
1.154,277.508,26.086
1.054,277.332,24.313
1.054,277.936,8.31
1.054,278.046,5.514
1.166,275.393,16.731
0.93,275.548,3.994
0.918,279.45,19.061
1.079,278.253,12.167
0.906,276.486,9.697
1.29,276.136,15.739
0.992,273.62,27.482
0.918,274.982,11.603
1.216,276.8,27.768
0.968,275.391,33.771
1.116,272.658,28.261
0.893,272.336,18.486
0.93,274.108,21.704
1.03,278.11,37.946
1.116,275.822,20.69
1.079,279.478,32.47
1.042,278.945,26.901
0.955,277.887,17.147
0.93,276.255,27.961
1.005,274.212,37.663
1.03,274.829,42.356
0.881,273.862,42.453
0.98,273.73,44.966
1.042,275.374,24.238
1.017,274.201,42.165
0.93,273.788,25.495
0.992,274.384,17.204
1.203,277.317,36.337
0.992,275.38,20.439
0.918,274.495,11.529
0.719,274.818,21.506
0.819,273.189,16.05
0.93,275.232,27.837
1.079,275.308,25.376
0.844,275.31,24.186
0.955,279.648,28.201
0.93,278.688,28.543
0.918,278.42,43.071
1.017,279.434,46.027
0.794,277.222,38.346
0.893,276.204,25.609
0.968,275.429,18.21
0.682,276.086,31.853
0.856,275.361,42.099
0.893,275.684,19.591
0.93,276.197,45.904
0.893,273.301,46.368
1.141,274.766,42.993
1.067,276.663,48.557
0.856,276.115,56.566
0.831,276.442,47.466
0.893,277.547,27.506
0.781,279.044,45.2
0.881,279.283,51.185
0.856,280.262,37.493
0.98,278.98,33.674
0.806,281.731,39.109
0.943,283.459,47.485
0.918,283.633,43.616
0.881,284.389,52.841
0.93,282.177,46.293
0.719,281.482,46.181
0.695,280.249,24.813
0.781,283.743,23.415
0.781,283.601,45.65
0.868,281.976,63.745
0.844,282.055,47.371
0.794,281.122,49.069
0.806,282.001,33.906
0.881,280.821,54.679
0.757,277.871,56.675
0.968,278.284,54.355
0.893,279.351,62.495
0.794,279.517,65.237
0.732,279.792,54.243
0.819,281.347,59.922
0.992,283.538,55.541
0.906,282.274,24.787
0.806,283.001,35.939
0.906,283.52,27.275
0.831,283.318,41.228
0.918,280.99,68.18
0.794,281.929,65.833
0.806,281.375,70.164
0.806,281.357,65.789
0.744,281.216,70.301
0.608,280.721,57.906
0.781,281.456,36.58
0.955,283.049,51.088
0.93,282.02,49.715
0.744,282.14,58.072
0.806,280.192,53.966
0.906,280.181,47.62
0.881,282.016,38.255
0.893,284.514,41.86
0.881,285.664,42.046
0.781,285.912,43.669
0.831,286.405,39.434
0.769,288.707,58.21
0.93,286.682,29.396
0.844,284.976,55.624
0.645,284.121,44.439
0.819,280.85,53.341
0.781,280.379,70.347
0.695,281.016,54.644
0.906,282.407,32.957
1.005,282.153,58.702
0.695,281.309,67.206
1.017,280.346,57.382
0.781,281.755,57.174
0.744,280.72,62.108
0.682,280.286,39.124
0.906,280.076,40.478
0.781,281.108,41.801
0.707,282.421,63.697
0.67,284.199,48.13
0.633,283.899,36.565
0.918,284.77,38.204
0.906,284.964,29.698
0.881,287.729,33.406
0.67,289.554,22.882
0.856,290.468,41.351
0.695,288.86,45.228
0.844,291.142,41.566
0.819,292.926,61.748
0.769,286.248,60.754
0.819,285.264,55.863
0.757,284.534,47.237
0.806,286.358,49.455
0.943,285.394,49.724
0.757,287.66,61.606
0.806,286.765,61.575
0.992,284.298,27.012
0.645,287.047,54.468
0.744,288.603,57.418
0.794,290.89,56.451
0.781,293.069,67.87
0.732,291.532,62.797
0.732,288.254,45.44
0.744,287.212,41.688
0.757,288.465,34.942
0.521,288.359,58.789
0.856,288.282,54.274
0.707,287.909,45.394
0.781,288.205,52.142
0.707,287.907,49.828
0.645,285.178,58.479
0.831,286.085,64.562
0.682,287.741,60.85
0.67,286.805,42.152
0.806,285.088,46.436
0.732,286.323,49.694
0.633,289.78,40.266
0.769,292.835,52.771
0.881,293.128,63.662
0.645,293.026,46.881
0.707,292.647,52.722
0.856,292.945,57.244
0.657,294.693,66.135
0.881,294.274,60.961
1.005,292.962,42.791
0.93,293.518,47.007
0.657,293.882,52.171
0.695,294.976,49.172
0.806,293.17,50.215
0.645,291.951,52.374
0.719,291.683,49.321
0.757,291.077,48.627
0.744,291.861,39.16
0.831,293.91,29.157
0.707,295.771,39.227
0.794,295.042,31.9
0.881,294.062,47.606
0.695,290.585,43.604
0.682,290.865,33.462
0.595,292.083,43.955
0.682,290.368,57.3
0.633,290.416,54.485
0.819,289.88,44.498
0.67,291.051,41.101
0.707,293.676,63.977
0.719,294.583,78.627
0.633,292.313,47.03
0.757,289.527,33.243
0.682,289.648,40.787
0.546,291.443,46.068
0.657,292.454,50.735
0.608,292.479,26.08
0.769,292.006,20.768
0.595,291.625,35.661
0.707,290.508,32.55
0.707,290.524,34.577
0.757,291.682,36.575
0.806,290.431,33.518
0.645,290.779,29.439
0.732,291.066,31.288
0.732,288.642,32.842
0.633,289.138,36.34
0.695,289.878,27.714
0.558,291.402,31.73
0.657,291.051,43.266
0.769,291.905,45.15
0.806,290.423,28.418
0.633,289.776,29.271
0.645,289.368,32.772
0.633,287.156,31.361
0.67,288.457,37.506
0.806,290.158,66.598
0.868,290.141,56.41
0.844,289.701,41.692
0.645,288.734,37.148
0.595,289.473,37.361
0.769,292.613,36.048
0.608,293.133,30.729
0.571,292.392,30.409
0.695,290.321,39.756
0.645,288.376,41.64
0.707,286.547,25.597
0.633,289.404,26.522
0.794,287.176,43.33
0.633,287.248,37.113
0.769,286.939,47.331
0.645,287.132,44.879
0.732,286.213,34.913
0.608,287.21,34.719
0.67,287.621,41.547
0.781,288.053,39.405
0.633,288.256,40.166
0.633,289.302,50.869
0.868,289.983,45.218
0.794,288.235,30.844
0.794,287.011,14.286
0.595,288.691,24.505
0.881,289.769,31.483
0.868,291.06,45.394
0.943,287.669,38.38
0.757,287.374,32.512
0.62,289.456,37.283
0.719,287.042,44.641
0.881,285.978,32.642
0.794,284.21,30.878
0.682,284.499,28.759
0.794,286.728,53.66
0.633,289.424,43.585
0.732,287.811,19.811
0.695,289.669,42.806
0.657,288.215,30.431
0.881,284.884,34.148
0.608,283.306,45.925
0.533,284.053,40.313
0.769,286.644,17.742
0.806,287.42,15.776
0.831,287.658,27.241
0.757,285.65,17.781
0.595,286.743,36.184
0.943,286.417,23.091
0.819,288.384,44.011
0.831,287.183,11.112
0.98,287.52,28.792
0.831,287.307,36.324
0.831,286.295,20.583
0.757,289.136,11.052
0.844,288.134,13.676
0.781,287.504,27.696
0.682,286.006,49.697
0.844,284.283,45.497
0.695,283.025,49.753
0.856,283.681,32.772
0.831,283.824,23.57
0.868,282.774,33.734
0.968,280.998,31.778
0.844,282.553,20.633
0.707,281.552,31.549
0.881,277.893,25.337
0.893,279.667,19.442
0.856,282.093,23.361
0.955,282.116,40.134
0.645,278.964,27.487
0.868,277.551,17.913
0.93,281.743,27.643
0.93,285.449,37.516
0.819,285.284,39.793
0.918,285.909,42.037
0.844,283.627,34.316
0.943,283.095,20.917
0.806,282.219,16.629
0.868,285.456,46.766
0.98,286.046,43.031
0.719,288.183,50.285
0.744,286.879,38.251
0.906,281.177,25.233
0.856,278.68,22.563
0.856,278.449,33.841
0.831,279.671,30.254
0.732,277.598,32.762
0.744,281.946,49.704
1.005,283.407,41.93
0.719,281.684,24.57
0.657,279.211,10.764
0.893,276.652,4.88
0.868,276.446,5.861
0.62,278.205,23.776
0.881,280.067,14.426
1.005,278.929,4.57
0.583,280.08,13.723
0.794,279.003,16.887
0.719,278.635,11.571
0.67,277.819,11.93
0.906,274.984,8.303
0.757,273.649,24.793
0.868,272.436,11.398
0.769,272.659,13.377
0.695,270.804,15.158
0.757,272.833,19.447
0.98,273.463,20.632
1.092,271.829,41.79
0.769,270.633,25.105
0.906,267.803,15.07
0.98,276.075,20.776
0.682,271.241,20.214
1.092,269.424,8.827
1.129,270.032,5.611
0.881,273.22,17.089
0.955,273.534,13.332
1.104,277.227,16.341
1.166,277.381,34.718
0.819,276.068,20.85
1.017,275.065,10.209
0.906,275.115,15.121
1.005,274.981,9.484
1.154,275.369,29.163
1.129,269.818,15.349
1.054,271.124,11.067
1.042,269.539,21.595
1.154,269.019,9.708
1.228,273.416,8.029
1.315,272.99,10.441
1.054,273.465,29.855
1.129,272.223,25.826
1.129,269.621,13.742
1.005,268.432,8.95
1.24,275.218,32.18
1.278,277.273,11.459
1.377,277.866,1.093
1.315,276.865,3.772
1.054,277.364,5.531
1.725,273.218,37.561
1.959,273.173,26.379
1.469,273.756,22.078
1.69,270.23,5.658
1.492,272.223,12.934
1.912,273.397,30.393
1.714,268.962,28.033
1.574,270.709,22.895
1.585,271.486,48.072
1.62,273.967,48.854
1.784,272.862,11.724
1.76,273.062,11.158
2.04,273.471,11.309
1.865,275.237,8.124
1.655,277.09,23.201
1.609,278.862,36.641
1.644,278.403,36.686
1.597,277.827,22.419
1.562,278.336,19.038
1.667,275.725,22.038
1.492,276.383,11.378
1.527,280.332,29.726
1.644,278.154,20.894
1.434,276.685,20.141
1.434,276.543,18.802
1.644,273.883,31.591
1.329,274.833,19.012
1.492,277.492,39.191
1.527,276.166,44.743
1.212,272.68,38.183
1.329,272.963,28.966
1.352,274.641,32.66
1.446,278.946,49.662
1.504,277.989,36.098
1.387,279.825,44.974
1.481,279.532,41.53
1.527,278.704,26.712
1.108,276.487,32.274
1.446,274.68,39.188
1.166,274.762,45.836
1.399,273.928,46.503
1.247,273.572,47.407
1.644,275.368,30.954
1.457,274.318,47.217
1.539,274.424,32.169
1.574,275.154,25.742
1.527,277.582,49.246
1.422,275.547,30.26
1.469,275.492,24.791
1.306,275.218,27.971
1.271,273.948,29
1.224,276.473,42.429
1.352,276.564,35.029
1.306,276.116,29.453
1.422,279.677,47.764
1.551,279.668,39.842
1.504,278.707,50.799
1.434,279.949,56.6
1.434,277.655,46.428
1.154,276.855,33.167
1.294,276.441,22.977
1.294,276.7,37.657
1.364,275.83,48.106
1.364,275.477,28.89
1.236,276.479,50.544
1.131,273.502,53.864
1.364,274.778,50.361
1.434,276.563,53.587
1.282,276.473,59.659
1.061,276.588,54.56
1.387,277.931,34.575
1.329,279.012,48.946
1.212,279.424,56.312
1.247,279.935,47.424
1.108,278.468,40.967
1.446,281.67,50.151
1.562,283.459,55.776
1.236,283.352,53.687
1.306,283.787,60.112
1.224,282.036,51.438
1.329,281.272,56.927
1.271,280.452,36.77
1.469,283.503,38.873
1.003,283.093,55.2
1.341,281.732,68.411
1.154,282.106,58.218
1.014,281.202,56.942
1.177,282.348,48.845
1.504,280.559,64.82
1.096,277.824,65.5
1.026,278.505,63.414
1.411,279.656,69.668
1.247,279.783,71.769
1.329,279.809,64.537
1.282,281.681,66.722
1.306,283.358,64.59
0.944,282.578,42.374
1.224,282.874,47.365
1.352,283.765,37.526
1.096,283.718,48.113
1.212,281.508,68.878
1.329,282.187,69.185
1.038,281.858,72.845
1.236,281.515,70.072
1.084,281.71,72.228
1.154,281.092,66.338
1.387,281.58,55.768
1.364,283.314,61.231
1.457,282.694,58.32
1.201,282.273,62.301
1.364,280.678,60.795
1.061,280.93,59.131
1.364,282.291,56.135
1.049,284.626,53.547
1.119,285.172,56.836
1.259,285.624,59.042
1.108,285.478,48.312
1.177,288.033,60.916
1.038,285.545,47.387
1.084,284.443,65.721
1.154,284.183,56.639
1.189,281.372,59.471
1.119,280.615,71.414
0.991,281.38,61.594
1.142,282.942,46.803
1.096,282.814,59.402
1.177,281.561,72.846
1.259,280.824,60.472
1.504,282.221,64.951
1.189,281.465,70.103
1.364,280.948,50.402
1.038,280.257,48.755
1.399,280.742,56.549
0.909,282.244,73.328
1.271,283.876,60.167
1.108,283.648,53.836
1.189,284.788,48.71
1.201,285.352,43.76
1.166,286.909,42.786
1.084,289.262,33.211
1.154,290.37,48.831
1.026,289.374,54.137
1.096,290.81,53.086
1.282,292.285,73.518
1.049,288.179,65.473
1.189,285.797,62.901
0.828,285.184,55.28
1.271,286.162,61.069
1.108,285.176,60.062
1.189,287.646,65.369
1.131,287.176,64.524
1.189,284.389,44.309
1.026,287.184,61.987
1.142,289.09,67.145
1.096,291.068,72.216
1.131,292.571,81.467
1.387,290.952,67.085
0.898,287.336,52.918
1.108,287.206,49.764
1.014,288.091,43.979
0.898,288.755,59.012
1.061,288.43,61.568
1.038,288.132,52.448
0.921,287.735,55.159
1.306,288.081,56.939
0.921,285.826,63.877
0.991,286.77,69.565
1.073,288.413,68.582
1.096,287.842,45.476
1.201,285.926,50.634
1.003,286.946,54.916
1.329,289.933,55.927
1.003,291.875,61.18
1.131,291.877,69.067
1.189,291.941,56.452
1.481,292.351,66.661
