mortality_rate,T2M,PM10
1.141,287.786,12.153
1.096,287.272,11.178
1.006,289.398,15.308
1.275,285.522,10.866
1.073,284.986,8.028
1.342,289.673,10.633
1.118,290.072,14.857
1.387,288.323,14.203
1.096,288.673,15.843
1.073,289.558,13.13
1.342,289.819,14.687
0.76,286.117,11.842
1.073,284.828,14.347
1.073,283.532,12.299
1.342,283.375,7.214
1.208,284.108,8.843
1.163,284.777,9.625
1.275,284.526,10.172
1.208,285.023,12.297
0.939,285.773,9.094
1.297,286.586,10.63
1.297,289.602,12.214
1.073,289.224,13.576
1.029,287.85,14.976
1.342,288.86,12.516
1.252,288.307,9.049
1.029,286.953,9.097
1.051,286.756,9.102
1.208,286.678,10.689
1.029,287.869,9.549
1.319,288.583,12.263
1.096,290.547,13.245
1.029,288.608,9.551
1.073,290.313,12.236
1.297,291.207,13.415
1.319,291.261,16.01
0.872,291.736,14.701
0.85,292.754,19.132
1.23,293.17,23.676
1.141,293.921,21.393
1.275,293.552,21.244
1.163,291.455,17.896
0.939,291.471,15.139
1.006,291.094,10.973
1.163,288.628,6.456
1.051,287.764,8.165
1.051,288.171,11.195
1.073,287.289,10.75
1.208,288.05,11.474
1.096,289.169,9.134
0.827,289.649,4.951
1.073,289.673,10.339
1.006,289.337,9.833
0.783,289.962,7.202
1.096,289.572,10.419
1.275,288.357,8.779
0.984,288.341,5.526
0.805,287.473,6.045
1.141,288.595,7.846
1.23,288.299,8.889
0.939,289.863,9.215
1.096,289.731,7.224
1.252,287.842,6.56
0.872,289.354,9.396
0.872,288.109,7.119
1.006,288.365,7.5
1.342,288.188,10.129
0.738,288.344,8.529
0.984,287.307,7.761
1.118,288.109,10.781
1.006,289.585,12.912
1.141,288.23,7.989
0.917,289.775,9.843
1.029,291.664,10.82
1.431,291.989,11.035
1.342,291.231,13.866
0.805,289.927,11.258
1.208,289.983,17.79
1.029,290.675,19.379
1.342,289.166,11.328
0.939,291.363,9.698
0.827,290.079,7.454
0.895,289.092,12.288
1.096,290.956,14.103
1.297,291.949,10.284
1.096,290.559,9.614
0.895,290.108,12.607
1.118,290.522,15.4
1.208,292.88,16.765
0.939,291.946,13.842
1.006,287.719,8.16
1.319,288.862,10.868
1.23,292.316,13.622
0.895,290.267,12.569
1.208,287.857,10.752
1.029,288.691,9.621
1.185,290.256,8.454
1.029,286.844,7.372
1.051,287.109,9.101
0.872,288.61,8.76
1.208,292.611,10.011
1.163,288.648,8.967
1.185,286.463,6.216
1.051,286.282,5.34
1.141,286.295,5.255
0.984,287.19,8.237
0.895,287.309,9.888
0.895,290.063,9.31
1.141,292.341,10.971
0.895,287.139,9.146
0.939,286.714,13.715
1.185,286.932,15.418
1.096,287.401,15.573
1.185,285.96,12.6
0.827,286.944,8.525
1.163,287.872,11.431
1.141,286.21,9.781
1.096,285.804,12.049
1.185,287.101,11.559
1.498,287.472,27.374
1.185,286.494,16.286
1.387,286.952,13.221
0.783,288.95,9.392
1.185,286.954,10.394
1.073,286.376,12.919
1.252,286.583,13.663
1.163,286.37,15.692
1.141,286.852,12.915
1.23,287.982,13.126
1.185,288.108,10.192
1.073,287.867,9.629
1.141,284.587,10.842
1.342,285.008,10.705
1.208,285.896,7.595
1.252,284.285,8.192
1.141,282.883,15.613
1.387,287.527,9.87
1.096,283.288,9.089
1.342,281.771,13.707
1.23,283.509,11.481
1.319,285.188,12.699
1.23,284.55,9.599
1.208,283.605,10.144
1.275,283.084,18.274
1.163,284.441,23.15
1.141,284.7,22.494
0.984,283.462,10.306
1.342,281.971,10.73
1.185,281.249,15.066
1.029,283.139,17.232
1.342,282.925,20.307
1.498,284.691,9.507
1.275,284.556,12.503
1.118,284.222,13.3
1.61,286.327,9.776
1.498,285.692,8.783
1.185,285.011,11.637
0.962,286.097,13.481
1.342,286.626,15.952
1.342,285.467,23.188
1.364,285.093,29.376
1.565,286.287,17.696
1.185,284.577,6.978
1.319,281.242,6.799
0.984,282.06,7.36
1.141,280.429,7.033
1.252,280.607,10.004
1.163,280.366,13.643
1.141,279.195,9.503
1.252,279.898,15.116
1.454,278.833,17.446
1.051,277.578,20.694
1.275,280.304,19.362
1.252,282.811,9.66
1.342,282.991,8.56
1.498,283.558,7.786
1.275,281.528,8.634
1.364,282.517,8.292
1.141,282.298,6.113
1.454,284.517,7.851
1.387,285.671,11.829
1.185,284.21,10.03
1.521,284.023,10.94
1.521,281.533,7.853
1.23,282.033,6.631
1.208,283.931,9.639
1.297,281.101,6.123
1.252,279.888,6.651
0.917,278.532,6.964
1.185,277.548,6.958
1.029,279.249,6.826
1.387,277.974,8.384
1.185,275.958,11.999
1.431,279.836,10.66
1.319,277.226,8.916
1.655,277.638,10.817
1.588,280.87,7.255
1.61,281.846,6.92
1.476,280.685,10.011
1.387,279.491,9.429
1.208,281.887,12.604
1.252,279.483,12.705
1.342,276.54,14.608
0.939,278.121,10.829
1.387,277.206,9.649
1.409,276.656,12.944
1.364,275.754,26.441
1.297,275.868,14.927
1.476,274.304,10.938
1.789,272.791,8.704
1.364,270.236,13.71
1.364,270.642,11.93
1.588,271.351,13.742
1.61,271.976,12.613
1.677,270.547,13.274
1.498,274.424,10.386
1.633,273.833,14.203
1.923,277.278,7.131
1.677,276.785,6.771
1.722,273.982,11.388
1.811,274.95,12.657
1.99,275.689,13.038
1.565,274.715,12.734
2.279,270.515,15.65
2.08,273.248,19.088
2.026,270.79,22.051
1.936,272.618,26.122
2.08,273.229,11.869
2.08,268.993,17.253
2.352,273.154,16.984
2.098,273.914,15.368
2.08,270.79,21.76
1.827,273.516,21.681
1.755,279.203,20.979
2.008,281.61,7.563
1.737,278.493,7.106
1.411,274.025,10.229
1.845,279.003,12.003
1.972,279.985,7.223
1.881,279.351,6.077
1.501,276.511,6.774
1.954,275.851,5.924
1.863,274.943,7.288
1.664,275.293,7.747
1.574,279.143,7.132
1.7,276.685,6.654
1.429,274.662,7.847
1.7,277.969,9.2
1.538,277.031,14.027
1.52,276.407,16.505
1.429,278.904,8.796
1.375,277.333,23.747
1.447,277.061,28.937
1.248,276.582,29.017
1.628,272.574,15.163
1.483,271.991,12.142
1.483,272.511,10.12
1.429,270.747,19.972
1.791,272.369,17.749
1.52,272.565,11.537
1.23,272.447,7.887
1.501,271.182,7.541
1.212,273.088,8.594
1.682,273.441,8.692
1.755,273.327,7.986
1.737,272.554,12.254
1.447,276.014,13.85
1.212,275.239,18.059
1.538,278.326,10.95
1.737,278.709,10.559
1.827,280.302,11.977
1.23,280.268,14.137
1.501,279.021,14.236
1.465,277.76,13.048
1.429,278.829,11.71
1.194,280.063,7.141
1.23,280.919,7.972
1.411,281.395,12.98
1.158,280.321,11.541
1.248,279.513,6.638
1.375,281.201,7.479
1.194,279.446,11.765
1.447,277.376,16.971
1.321,279.085,8.222
1.755,279.552,6.995
1.52,274.628,6.966
1.411,274.39,16.456
1.302,276.841,10.599
1.52,280.99,10.541
1.284,277.294,6.708
1.447,278.195,5.639
1.393,279.884,7.507
1.302,279.202,10.854
1.103,282.152,7.683
1.556,281.01,12.854
1.248,281.29,11.061
1.049,280.392,9.83
1.393,280.843,15.652
1.122,281.476,19.338
1.067,280.459,35.119
1.393,280.377,43.017
1.194,279.65,29.568
1.411,280.635,30.099
1.031,281.003,10.934
1.103,280.323,8.685
1.375,278.972,7.538
1.393,280.27,7.194
1.248,280.064,7.828
1.321,278.06,9.174
1.158,278.101,6.084
1.067,276.429,8.453
1.23,280.587,11.741
1.302,282.498,12.242
1.103,283.539,21.854
1.284,281.576,27.785
1.103,281.945,35.82
1.284,282.161,14.752
1.122,280.551,13.708
1.483,281.297,22.469
1.266,281.706,8.351
1.465,281.775,6.384
1.339,284.064,11.8
1.411,282.365,11.281
1.375,281.033,8.674
1.14,282.56,21.932
1.393,283.168,19.247
1.013,283.551,24.337
1.194,284.716,33.066
1.122,285.167,26.117
1.465,283.29,22.113
1.23,282.699,20.146
1.357,281.711,17.599
1.284,284.273,25.926
1.248,283.704,22.359
1.14,283.753,17.806
1.375,284.729,20.38
1.411,286.213,24.212
1.122,283.932,11.721
1.158,283.121,12.137
1.357,280.567,6.822
1.194,280.31,10.611
1.103,282.221,13.178
1.574,283.838,8.576
1.266,284.631,8.874
1.321,283.888,11.611
1.122,282.684,8.361
1.067,281.692,7.112
1.248,285.084,9.182
1.266,285.576,7.823
1.212,284.42,7.933
1.266,283.315,7.686
1.031,283.027,10.661
1.212,284.238,12.46
1.23,282.628,10.744
1.103,283.733,11.26
1.194,284.231,20.231
1.266,285.797,21.496
1.031,283.941,11.068
1.049,282.848,8.311
1.031,282.542,7.893
1.103,283.932,6.4
1.212,283.88,10.91
1.248,284.558,12.422
1.085,284.297,9.979
1.284,284.373,8.522
0.977,286.76,10.287
1.321,287.282,8.64
1.375,289.376,19.971
0.977,284.717,8.265
1.447,284.894,6.72
0.904,289.074,9.232
1.284,291.034,14.975
0.796,289.519,15.151
1.284,289.722,16.272
1.429,290.79,14.114
1.248,291.163,16.167
1.176,289.049,16.569
1.158,286.066,16.609
1.321,284.741,17.305
1.176,282.193,9.197
0.923,283.849,7.924
1.339,284.34,10.554
1.049,285.099,11.796
1.194,285.469,14.093
1.14,285.428,7.642
1.067,286.169,10.529
1.158,288.92,11.541
1.013,288.271,11.217
1.085,287.131,11.143
1.103,288.694,10.773
1.031,286.861,7.705
1.212,286.023,7.73
0.995,286.374,6.607
1.176,286.714,9.5
1.085,287.287,9.956
1.357,289.226,10.947
1.176,290.834,13.144
1.122,289.65,11.527
0.923,290.583,14.243
1.357,291.598,18.356
1.122,291.123,14.334
1.013,291.854,14.142
1.194,293.803,18.347
0.941,293.266,21.203
1.447,294.702,20.642
1.501,294.866,23.372
1.284,291.195,15.052
1.122,289.904,13.036
1.158,289.46,8.8
0.868,287.669,5.507
1.176,287.172,7.465
1.013,287.612,10.642
1.085,286.568,9.081
0.923,287.53,9.374
1.357,289.118,5.796
0.904,288.745,5.318
0.904,288.482,9.058
1.013,288.02,8.692
0.941,289.158,5.777
1.321,287.838,8.795
0.959,286.567,7.257
1.085,287.266,4.322
1.194,286.644,4.949
1.14,287.771,6.34
1.14,287.996,8.635
1.031,288.741,8.49
0.941,288.67,5.32
0.832,287.197,5.316
1.23,288.99,6.737
1.067,287.172,6.039
1.013,287.789,7.711
1.122,287.057,8.725
1.14,287.381,7.522
1.194,286.574,6.308
1.302,287.413,9.418
1.067,288.361,10.066
1.194,287.573,5.616
1.085,288.875,8
1.122,290.586,7.84
1.14,290.739,8.498
0.977,290.055,11.53
1.176,289.337,12.053
1.176,289.032,11.589
1.284,289.791,11.075
1.013,288.796,7.496
1.14,291.143,6.156
0.814,290.063,7.13
1.049,289.05,12.483
1.284,289.475,13.534
1.194,290.928,9.178
1.194,289.521,8.665
1.14,289.779,11.215
1.266,290.052,13.962
1.284,291.923,16.451
1.013,290.603,11.501
0.923,287.015,7.216
1.122,288.406,9.726
0.904,290.7,12.738
0.904,289.38,11.011
0.76,287.075,8.708
0.977,288.565,9.065
1.085,289.117,6.385
0.904,286.157,6.735
0.868,286.297,7.842
0.959,287.761,6.891
1.248,291.316,9.788
1.194,287.134,7.38
1.266,285.766,5.841
0.904,285.549,4.82
1.14,285.781,4.853
1.013,286.53,7.654
1.375,286.809,10.032
1.158,289.459,8.341
1.103,290.855,9.568
1.031,286.43,8.544
1.194,286.564,14.952
1.031,286.696,18.195
0.923,287.019,16.687
1.375,286.344,14.036
1.158,286.178,10.05
1.049,287.169,13.278
1.122,285.946,13.709
0.977,284.849,15.765
1.103,286.936,16.117
1.411,287.161,25.062
0.941,285.815,11.967
1.067,286.136,8.236
1.049,288.33,7.96
1.411,286.439,7.437
1.031,285.672,10.066
1.085,285.322,9.964
1.122,285.947,11.771
1.122,286.432,9.214
1.266,287.312,9.294
1.14,287.246,8.482
0.959,287.164,8.267
1.049,284.351,8.578
1.103,284.672,8.46
1.103,285.354,5.974
1.122,283.727,5.317
1.085,282.761,14.781
1.266,287.848,9.095
1.212,282.82,9.787
1.031,281.28,12.047
1.049,282.473,16.716
1.501,285.024,10.989
1.302,284.397,7.523
1.049,282.393,10.059
1.23,282.652,13.83
1.266,284.278,21.696
1.321,284.523,21.178
1.248,283.578,11.96
1.23,280.364,13.986
1.158,280.822,15.331
1.483,282.762,16.518
1.23,282.548,16.365
1.176,284.251,11.165
1.302,284.018,11.282
1.339,284.284,9.717
1.429,286.264,7.701
1.194,285.263,7.796
1.592,284.818,9.268
1.194,286.596,13.132
1.14,286.809,13.859
1.357,285.292,21.643
1.248,285.562,29.94
1.176,286.521,12.622
1.103,284.26,5.979
1.321,280.851,5.306
1.501,282.214,6.335
1.357,280.319,5.71
1.284,280.809,6.451
1.302,280.638,10.091
1.321,279.2,7.329
1.14,279.247,16.955
0.959,277.096,19.897
1.194,278.65,11.935
1.302,279.985,13.583
1.339,282.428,8.294
1.266,282.647,7.385
1.61,282.366,7.296
1.122,281.411,7.451
1.23,282.29,7.179
1.122,281.817,6.037
1.23,284.354,8.839
1.14,285.454,11.324
1.538,283.4,7.408
1.14,283.847,8.868
1.284,280.892,7.93
1.375,281.753,6.542
1.302,283.988,10.012
1.158,280.359,6.002
1.194,279.175,6.195
1.067,278.25,5.41
1.212,277.602,5.614
1.266,278.439,6.905
1.664,276.686,7.897
1.339,274.254,12.529
1.375,279.441,9.433
1.248,276.621,7.094
1.592,277.222,7.371
1.176,281.035,7.225
1.628,281.228,6.851
1.357,280.028,9.296
1.339,280.172,6.76
1.646,281.66,11.155
1.302,278.812,9.351
1.375,274.527,16.158
1.483,276.767,12.337
1.501,275.783,12.933
1.321,275.868,15.46
1.339,275.927,16.385
1.719,275.214,14.405
1.411,273.496,10.324
1.538,271.395,9.855
1.357,270.781,9.61
1.845,271.494,11.444
1.339,272.22,11.728
1.574,272.107,9.071
1.574,270.758,10.619
2.116,273.266,9.585
1.791,274.072,12.593
1.357,277.8,6.331
1.791,276.821,5.773
1.863,272.832,12.638
1.827,274.009,11.904
1.845,274.763,9.008
1.357,273.629,12.563
2.469,274.211,8.946
2.208,275.919,11.988
2.191,273.56,20.156
1.999,273.191,28.874
2.347,274.571,10.521
1.86,271.383,12.362
2.034,274.588,17.368
2.069,274.379,23.236
1.721,271.918,26.516
1.947,271.857,31.627
2.278,278.131,30.913
2.104,281.421,17.142
2.034,279.933,10.868
1.321,275.208,17.01
1.687,277.497,19.508
1.634,279.603,17.719
1.982,280.353,9.045
1.826,277.785,7.109
1.739,277.619,7.002
1.565,275.644,9.738
1.878,275.733,13.036
1.791,279.429,9.488
2.104,277.801,8.358
1.478,274.963,12.689
1.304,279.141,8.744
1.53,278.515,12.413
1.6,276.094,21.706
1.461,278.883,12.761
1.634,276.407,32.668
1.547,276.898,36.061
1.408,276.6,29.899
1.652,273.662,13.687
1.617,273.903,15.307
1.756,273.158,14.945
1.426,272.376,23.382
1.513,275.43,15.751
1.617,275.095,9.765
1.756,273.164,11.062
1.565,272.96,11.925
1.374,275.04,8.565
1.773,275.433,7.741
1.426,274.368,11.563
1.287,273.829,11.212
1.513,275.672,8.793
1.374,274.457,15.548
1.547,277.501,18.432
1.374,279.553,17.061
1.408,280.496,13.108
1.582,279.714,12.019
1.374,279.48,19.96
1.408,278.871,16.461
1.252,279.848,20.803
1.234,280.251,10.149
1.391,280.622,10.628
1.113,281.063,17.22
1.269,281.194,20.567
1.374,280.158,12.082
1.165,282.305,12.589
1.078,279.23,13.689
1.408,278.582,28.988
1.304,279.144,14.164
1.443,280.521,11.457
1.321,276.959,7.318
1.426,276.258,16.423
1.13,276.98,18.321
1.461,280.443,16.728
1.461,279.272,7.971
0.991,279.083,7.434
1.078,280.16,7.424
1.443,279.47,17.937
1.495,283.067,11.995
1.269,281.341,19.934
1.2,282.041,16.094
1.061,281.218,14.981
1.13,281.288,27.653
1.148,281.137,18.762
1.304,280.039,30.149
1.217,279.433,32.683
1.095,279.415,27.363
1.304,280.277,38.81
1.513,281.904,21.587
1.182,281.057,11.1
1.356,279.753,9.086
1.269,280.828,7.725
1.687,280.538,9.457
1.391,279.157,10.312
1.374,278.149,9.101
1.078,277.318,10.951
1.426,280.367,16.613
1.13,282.553,19.787
1.287,281.525,21.997
1.339,281.408,29.65
1.043,282.832,38.494
1.287,283.475,25.891
1.391,281.584,14.661
0.974,283.596,36.439
1.374,282.765,14.313
1.234,283.101,9.262
1.513,284.5,14.695
1.374,284.488,15.909
1.061,282.96,14.129
1.182,283.261,21.841
1.269,283.539,23.48
1.339,283.473,28.596
1.547,286.044,42.805
1.252,285.372,30.846
1.148,282.854,23.755
1.426,282.791,16.322
1.095,281.855,16.219
1.13,282.754,19.461
1.356,284.847,26.433
1.095,284.294,16.045
1.287,284.539,23.076
1.026,285.705,29.169
1.148,284.992,16.178
1.148,283.97,15.731
1.165,281.854,10.587
1.078,281.455,11.319
0.974,283.61,18.803
1.287,284.759,19.118
1.217,286.854,22.306
0.922,285.612,17.388
1.078,284.444,11.919
0.713,282.434,9.029
1.252,286.397,10.54
1.008,287.097,10.381
1.165,286.341,9.308
1.078,285.55,10.007
1.13,284.825,12.062
1.182,285.396,14.592
1.078,282.552,10.494
1.2,284.581,12
1.426,286.146,20.609
1.339,286.763,22.083
1.113,285.344,13.356
1.2,284.895,12.123
1.252,284.492,11.076
1.095,285.852,7.95
1.095,285.346,12.646
1.374,286.346,14.513
1.148,285.812,12.741
1.234,286.338,11.752
1.461,287.947,14.136
1.443,287.587,12.683
1.078,288.929,16.882
0.904,286.53,11.796
1.2,285.072,8.936
1.391,289.829,11.172
1.356,289.502,14.393
1.461,288.471,16.707
1.304,289.047,16.324
0.991,289.731,12.646
1.217,289.053,12.295
1.113,286.454,10.68
1.078,285.208,10.396
1.287,284.1,11.817
0.922,285.246,10.721
0.974,284.876,10.019
1.182,285.637,8.239
1.078,285.331,7.819
0.8,285.799,11.308
1.478,286.587,9.41
1.252,287.045,11.331
1.182,289.856,13.308
1.095,290.177,14.386
1.148,288.538,16.582
1.495,288.732,12.77
0.922,290.27,12.625
1.13,288.266,8.892
1.095,287.798,9.149
1.026,287.185,10.418
1.095,287.941,10.13
1.165,288.481,12.11
1.252,289.54,11.31
1.13,288.98,10.618
1.2,291.091,14.974
1.356,291.442,16.76
0.852,291.931,18.601
1.165,291.48,19.079
1.043,292.222,21.775
1.061,291.922,22.909
1.026,291.392,21.427
1.426,292.877,23.158
1.026,292.335,17.76
1.148,292.22,16.571
0.852,291.914,13.513
1.13,289.389,7.621
0.852,288.591,6.922
0.956,288.775,11.531
1.13,288.131,11.382
0.869,288.746,11.692
1.304,289.641,8.671
1.2,290.78,5.393
1.148,290.519,10.852
1.061,290.741,11.098
1.13,291.317,9.081
0.991,290.901,11.619
1.234,289.543,8.706
1.095,289.445,5.371
1.008,288.731,7.226
1.217,289.53,8.156
1.148,290.384,10.375
0.956,291.045,11.126
0.939,290.779,10.172
1.113,288.527,6.132
1.287,290.198,9.292
0.974,289.458,9.409
1.148,288.962,6.284
0.939,289.601,12.038
0.939,289.425,9.808
0.904,288.422,6.928
1.13,288.996,12.431
1.008,291.136,14.777
0.835,289.344,8.517
1.165,290.098,11.304
1.148,292.474,13.734
1.252,293.857,16.637
1.408,292.777,23.32
0.956,291.059,18.14
0.974,290.572,19.794
0.922,291.417,18.326
1.113,290.589,14.809
1.061,291.903,9.403
0.974,291.198,8.999
1.113,290.061,12.373
1.182,291.747,14.547
1.026,292.869,13.154
0.713,291.946,11.377
0.904,291.112,13.261
1.148,291.496,16.771
1.113,293.359,20.917
0.817,292.961,16.481
0.817,289.102,9.681
1.061,289.509,10.781
1.408,293.68,16.458
1.078,292.132,17.022
1.165,289.405,11.66
0.8,290.251,10.54
1.234,291.404,9.554
0.956,288.449,7.08
0.956,288.295,9.554
0.8,289.094,10.57
1.078,293.337,13.671
1.234,290.306,11.298
0.991,287.943,6.364
0.574,287.326,5.704
1.148,287.229,5.877
1.061,288.165,8.087
1.234,288.302,10.532
1.095,291.288,13.012
1.356,293.331,15.633
0.991,288.727,8.967
0.991,288.164,7.326
1.061,288.262,11.482
0.887,288.648,14.198
1.078,286.848,12.188
1.234,288.622,8.916
1.008,288.86,12.653
1.078,287.699,9.85
1.408,287.518,9.338
1.026,288.253,14.521
1.061,289.282,33.065
0.869,287.881,19.36
1.217,288.076,16.48
0.991,289.645,11.53
1.113,288.564,11.825
1.078,287.136,13.259
1.078,287.015,16.302
1.078,287.352,17.914
0.904,286.728,17.951
1.13,288.212,15.715
1.182,288.708,11.56
0.991,288.654,11.687
1.391,285.784,10.392
1.095,285.751,13.683
1.287,286.723,9.114
0.974,285.185,7.579
1.217,285.218,11.86
1.287,288.698,9.904
0.991,286.042,5.061
1.13,283.439,11.06
1.095,285.156,12.35
1.269,286.261,13.114
1.217,285.27,10.684
0.974,285.1,9.185
1.252,284.001,15.324
1.287,284.81,15.336
1.426,284.145,18.783
1.182,284.157,11.64
1.287,283.223,8.798
1.061,281.619,13.987
1.426,283.381,19.03
1.252,284.172,21.329
1.478,285.518,8.06
1.234,285.256,12.786
1.356,284.951,13.824
1.269,287.053,9.34
1.304,286.261,9.236
1.078,285.442,11.126
1.287,286.544,16.694
1.356,286.666,19.748
1.061,286.056,24.299
1.2,285.165,34.855
1.408,286.505,24.828
1.252,285.351,9.24
1.043,281.783,8.136
1.426,283.26,7.666
1.53,281.19,7.379
1.2,281.528,9.205
1.374,281.819,12.15
1.165,280.079,10.33
1.217,281.106,14.404
1.356,280.796,13.892
1.461,278.197,23.016
0.922,281.025,17.879
1.339,283.755,10.201
1.2,284.657,9.152
1.026,284.834,9.504
1.287,282.856,8.851
1.443,283.896,9.271
1.165,283.272,7.075
1.234,285.576,9.98
1.339,285.84,13.596
1.287,285.148,12.385
1.182,285.554,14.575
1.2,282.522,8.817
1.408,282.942,7.864
1.304,284.513,11.565
1.391,282.614,7.534
1.113,281.077,7.307
1.478,279.809,7.379
1.391,279.179,6.625
1.252,281,7.142
1.513,279.582,8.473
1.287,278.676,12.575
1.321,281.167,10.472
1.061,278.292,8.797
1.547,277.91,11.551
1.217,282.009,7.922
1.478,282.854,8.493
1.478,281.482,10.094
1.269,279.953,10.334
1.321,282.935,13.566
1.217,280.602,12.95
1.321,279.242,12.479
1.234,279.291,10.647
1.304,278.124,8.326
1.026,276.115,12.461
1.304,274.977,32.556
1.582,274.29,26.926
1.687,275.544,11.71
1.582,274.189,9.801
1.756,272.081,16.104
1.687,271.595,13.585
1.652,273.518,14.203
1.478,272.707,15.232
1.426,273.099,15.364
1.652,275.936,12.441
1.791,275.292,14.36
1.617,278.881,7.397
1.721,277.827,6.825
1.617,275.475,10.9
1.895,276.242,12.993
1.756,276.932,10.111
1.652,276.059,14.341
1.372,273.684,24.087
1.486,275.443,21.699
1.448,272.768,28.031
1.221,271.733,33.195
1.385,273.989,16.55
1.41,270.715,22.047
1.41,273.038,30.413
1.347,273.508,32.679
1.209,271.119,34.289
1.385,271.25,38.392
1.297,277.771,33.41
1.297,281.579,18.479
1.486,280.048,16.217
1.335,274.812,21.995
1.058,277.69,20.457
1.183,279.873,17.339
1.133,280.526,9.002
0.957,277.697,9.292
1.322,277.621,7.956
1.108,275.151,11.275
1.183,275.538,15.415
1.045,279.904,11.395
1.158,277.821,9.759
1.272,274.296,18.77
1.234,279.323,8.571
1.032,278.03,19.143
1.045,275.778,28.209
1.158,279.209,13.789
1.02,276.184,32.634
0.919,276.681,38.133
1.07,276.586,33.046
1.032,273.209,17.898
0.957,273.146,14.758
1.095,271.581,18.666
1.007,271.834,26.576
1.083,275.17,20.945
1.171,274.775,11.774
0.844,272.669,13.788
0.944,273.52,12.997
0.995,275.55,9.66
1.133,275.095,9.108
1.07,274.593,14.79
1.045,273.308,16.321
1.158,275.719,15.21
0.944,274.231,21.305
1.058,277.564,21.129
0.907,279.775,17.868
0.856,280.613,19.221
1.032,280.579,17.074
1.095,279.675,25.165
1.058,278.728,26.418
0.944,279.748,23.939
0.881,280.361,12.264
1.221,281.009,14.982
0.818,281.651,27.437
0.919,281.335,24.861
1.095,280.319,15.947
1.02,282.3,17.023
1.095,278.936,17.643
0.919,278.714,29.731
0.743,279.136,15.573
1.121,280.577,11.878
1.133,276.888,9.951
0.957,275.958,19.156
0.881,277.048,19.896
0.907,280.738,17.621
0.919,279.414,9.171
0.768,279.107,9.317
0.831,280.823,10.813
0.969,279.355,22.264
0.919,283.364,13.411
0.831,281.841,19.226
0.755,282.316,16.96
0.755,281.546,19.14
1.032,281.193,32.813
1.07,281.471,28.359
0.969,280.501,42.597
0.831,279.696,43.224
0.818,279.682,36.476
0.743,280.601,41.797
0.907,282.268,23.863
0.919,281.359,13.233
0.881,279.944,11.572
0.881,281.209,9.153
0.718,280.75,10.883
1.007,278.934,11.431
0.995,277.943,9.181
0.818,277.197,14.947
0.894,280.416,18.701
0.806,282.756,24.644
0.995,282.089,24.461
0.755,282.193,33.579
0.907,283.294,49.799
0.957,283.827,27.834
0.818,281.954,18.815
0.919,283.973,36.525
0.907,282.721,12.744
0.806,283.184,9.669
0.932,285.003,14.187
1.007,283.848,13.297
0.944,282.864,16.936
1.083,284.239,22.302
0.881,284.758,24.634
1.095,284.682,30.894
0.881,287.176,41.495
0.705,286.142,20.168
0.856,283.075,27.154
0.718,283.194,20.314
0.73,282.505,19.235
0.692,283.742,25.833
